,v1clusters,v1recall,v1precision,v1f_score,v2clusters,v2recall,v2precision,v2f_score,Louvain results path,n
14,6,0.15476190476190477,0.20634920634920634,0.17687074829931973,3,0.16030534351145037,0.6666666666666666,0.2584615384615384,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3901/2021_2_5_17_25_43\Louvain_4,8
15,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2380/2021_2_5_17_25_44\Louvain_4,2
16,2,0.13157894736842105,0.5,0.20833333333333334,3,0.1956521739130435,0.45,0.2727272727272727,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4143/2021_2_5_17_25_49\Louvain_4,6
17,8,0.5,0.5992647058823529,0.5451505016722409,5,0.15722120658135283,0.3161764705882353,0.21001221001221,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2904/2021_2_5_17_26_31\Louvain_4,9
18,8,0.8719262295081968,0.8864583333333333,0.8791322314049587,7,0.7551369863013698,0.91875,0.8289473684210525,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3624/2021_2_5_17_30_50\Louvain_4,8
19,3,0.4462809917355372,0.6585365853658537,0.5320197044334976,3,0.4094488188976378,0.6341463414634146,0.49760765550239233,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3903/2021_2_5_17_30_54\Louvain_4,4
20,2,1.0,1.0,1.0,1,0.6111111111111112,1.0,0.7586206896551725,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4875/2021_2_5_17_30_55\Louvain_4,2
21,2,0.7,1.0,0.8235294117647058,1,0.3111111111111111,1.0,0.4745762711864407,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1895/2021_2_5_17_30_55\Louvain_4,3
22,4,0.8235294117647058,1.0,0.9032258064516129,3,0.5185185185185185,1.0,0.6829268292682926,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3359/2021_2_5_17_30_57\Louvain_4,5
23,4,0.2761904761904762,0.5178571428571429,0.360248447204969,3,0.16890080428954424,0.375,0.23290203327171904,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1246/2021_2_5_17_31_11\Louvain_4,6
24,5,0.4076086956521739,0.4807692307692308,0.4411764705882353,4,0.18636363636363637,0.26282051282051283,0.21808510638297873,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1708/2021_2_5_17_31_20\Louvain_4,5
25,5,0.1686746987951807,0.45161290322580644,0.24561403508771928,3,0.11214953271028037,0.3870967741935484,0.17391304347826086,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2617/2021_2_5_17_31_33\Louvain_4,9
26,8,0.42776203966005666,0.48242811501597443,0.4534534534534534,7,0.5078947368421053,0.6166134185303515,0.556998556998557,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2172/2021_2_5_17_32_0\Louvain_4,9
27,4,0.9779411764705882,0.9432624113475178,0.96028880866426,4,0.36363636363636365,0.48226950354609927,0.41463414634146345,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2681/2021_2_5_17_32_5\Louvain_4,4
28,6,0.7006237006237006,0.5506535947712419,0.6166514181152791,4,0.24566929133858267,0.2549019607843137,0.25020048115477145,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2499/2021_2_5_17_32_44\Louvain_4,4
29,4,0.5560165975103735,0.7444444444444445,0.6365795724465558,3,0.20408163265306123,0.3888888888888889,0.26768642447418745,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2265/2021_2_5_17_33_3\Louvain_4,5
30,8,0.20772946859903382,0.2182741116751269,0.21287128712871284,5,0.19540229885057472,0.34517766497461927,0.2495412844036697,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4937/2021_2_5_17_33_34\Louvain_4,8
31,8,0.7385767790262172,0.8055555555555556,0.7706135209066042,5,0.17548387096774193,0.3333333333333333,0.22992392223161454,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1216/2021_2_5_17_35_28\Louvain_4,8
32,6,0.8074534161490683,0.8869395711500975,0.8453320947515096,6,0.879277566539924,0.9015594541910331,0.8902791145332051,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3699/2021_2_5_17_39_10\Louvain_4,6
33,11,0.5020242914979757,0.18128654970760233,0.26638023630504837,4,0.23202170963364993,0.25,0.2406755805770584,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4231/2021_2_5_17_40_8\Louvain_4,4
34,2,0.8372093023255814,0.8571428571428571,0.8470588235294119,2,0.46511627906976744,0.47619047619047616,0.4705882352941176,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1181/2021_2_5_17_40_9\Louvain_4,2
35,5,0.9148191365227538,0.9169590643274854,0.9158878504672897,5,0.19622641509433963,0.2432748538011696,0.21723237597911227,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3934/2021_2_5_17_43_0\Louvain_4,5
36,5,0.5151515151515151,0.35051546391752575,0.4171779141104294,2,0.28272251308900526,0.5567010309278351,0.37500000000000006,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1397/2021_2_5_17_43_3\Louvain_4,4
37,4,0.8095238095238095,0.5639810426540285,0.6648044692737429,2,0.8672985781990521,0.8672985781990521,0.8672985781990521,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1552/2021_2_5_17_43_6\Louvain_4,2
38,5,0.3269230769230769,0.3469387755102041,0.3366336633663366,4,0.3050847457627119,0.3673469387755102,0.33333333333333337,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2803/2021_2_5_17_43_9\Louvain_4,5
39,8,0.859271523178808,0.8466557911908646,0.8529170090386197,8,0.9378068739770867,0.9347471451876019,0.9362745098039216,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1880/2021_2_5_17_43_44\Louvain_4,8
40,5,1.0,1.0,1.0,5,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4740/2021_2_5_17_46_14\Louvain_4,5
41,5,0.9601449275362319,0.9636363636363636,0.9618874773139746,5,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2820/2021_2_5_17_46_30\Louvain_4,5
42,7,0.368,0.4094955489614243,0.3876404494382022,6,0.14767932489451477,0.20771513353115728,0.17262638717632553,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3304/2021_2_5_17_47_26\Louvain_4,8
43,7,0.7382875605815832,0.5973856209150327,0.6604046242774566,4,0.5602409638554217,0.7294117647058823,0.6337308347529813,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1982/2021_2_5_17_48_19\Louvain_4,5
44,5,0.5172413793103449,0.5555555555555556,0.5357142857142857,4,0.3401360544217687,0.37037037037037035,0.35460992907801414,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3679/2021_2_5_17_48_28\Louvain_4,5
45,2,0.41935483870967744,0.9285714285714286,0.5777777777777778,2,0.4,0.8571428571428571,0.5454545454545455,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4089/2021_2_5_17_48_29\Louvain_4,4
46,2,1.0,1.0,1.0,2,0.8095238095238095,0.8947368421052632,0.8500000000000001,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1059/2021_2_5_17_48_30\Louvain_4,2
47,6,0.7184466019417476,0.8550420168067226,0.7808153477218226,7,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3150/2021_2_5_17_50_45\Louvain_4,7
48,4,0.40540540540540543,0.6818181818181818,0.5084745762711864,3,0.21052631578947367,0.5454545454545454,0.3037974683544304,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4723/2021_2_5_17_50_50\Louvain_4,7
49,8,0.644916540212443,0.5782312925170068,0.6097560975609756,6,0.5247108307045215,0.6789115646258503,0.5919335705812575,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4354/2021_2_5_17_54_12\Louvain_4,7
50,4,0.47928994082840237,0.7363636363636363,0.5806451612903225,4,0.27167630057803466,0.42727272727272725,0.3321554770318021,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2335/2021_2_5_17_54_22\Louvain_4,6
51,5,0.9054054054054054,0.9392523364485982,0.9220183486238532,4,0.4962121212121212,0.6121495327102804,0.5481171548117155,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4423/2021_2_5_17_54_31\Louvain_4,6
52,4,0.4722222222222222,0.5,0.4857142857142857,2,0.39473684210526316,0.8823529411764706,0.5454545454545454,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1519/2021_2_5_17_54_32\Louvain_4,4
53,2,0.7777777777777778,0.6363636363636364,0.7000000000000001,1,0.5238095238095238,1.0,0.6875000000000001,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2139/2021_2_5_17_54_32\Louvain_4,2
54,12,0.29591836734693877,0.24786324786324787,0.26976744186046514,5,0.2084295612009238,0.5142450142450142,0.29663105998356615,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3279/2021_2_5_17_56_46\Louvain_4,9
55,3,0.9148936170212766,0.7166666666666667,0.8037383177570094,2,0.8947368421052632,0.85,0.8717948717948718,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1387/2021_2_5_17_56_47\Louvain_4,2
56,5,0.2903225806451613,0.6,0.3913043478260869,2,0.11134453781512606,0.8833333333333333,0.19776119402985073,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4462/2021_2_5_17_57_30\Louvain_4,8
57,4,0.7486033519553073,0.9816849816849816,0.849445324881141,5,0.9440298507462687,0.9267399267399268,0.9353049907578558,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1047/2021_2_5_17_57_39\Louvain_4,5
58,2,1.0,1.0,1.0,1,0.45454545454545453,1.0,0.625,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3079/2021_2_5_17_57_40\Louvain_4,2
59,5,0.37815126050420167,0.6428571428571429,0.4761904761904762,1,0.11764705882352941,1.0,0.21052631578947367,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3897/2021_2_5_17_58_4\Louvain_4,7
60,8,0.4869109947643979,0.5535714285714286,0.5181058495821728,4,0.10282776349614396,0.23809523809523808,0.14362657091561937,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3812/2021_2_5_17_58_54\Louvain_4,8
61,5,0.7263427109974424,0.5916666666666667,0.6521239954075775,5,0.23433874709976799,0.21041666666666667,0.22173435784851808,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2077/2021_2_5_17_59_10\Louvain_4,4
62,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2081/2021_2_5_17_59_13\Louvain_4,2
63,8,0.7495009980039921,0.7012138188608776,0.724553786782441,4,0.4338598223099704,0.8207282913165266,0.5676461091378754,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3430/2021_2_5_18_4_0\Louvain_4,7
64,11,0.3681592039800995,0.1942257217847769,0.2542955326460481,4,0.3029801324503311,0.48031496062992124,0.3715736040609137,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2635/2021_2_5_18_4_23\Louvain_4,7
65,8,0.7679814385150812,0.7937649880095923,0.7806603773584905,6,0.5555555555555556,0.7673860911270983,0.6445115810674724,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4380/2021_2_5_18_6_20\Louvain_4,8
66,1,0.7908496732026143,1.0,0.8832116788321168,2,0.8356164383561644,0.5041322314049587,0.6288659793814433,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4377/2021_2_5_18_6_22\Louvain_4,2
67,4,0.5641025641025641,0.4074074074074074,0.47311827956989244,3,0.2956521739130435,0.3148148148148148,0.304932735426009,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2446/2021_2_5_18_6_28\Louvain_4,3
68,4,0.7848101265822784,0.7380952380952381,0.7607361963190185,2,0.4342857142857143,0.9047619047619048,0.5868725868725868,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1449/2021_2_5_18_6_31\Louvain_4,4
69,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3723/2021_2_5_18_6_38\Louvain_4,2
70,9,0.46226415094339623,0.27450980392156865,0.3444639718804921,4,0.3643122676579926,0.5490196078431373,0.43798882681564244,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2544/2021_2_5_18_6_59\Louvain_4,6
71,8,0.5255102040816326,0.4703196347031963,0.49638554216867464,6,0.26022304832713755,0.319634703196347,0.28688524590163933,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1955/2021_2_5_18_7_30\Louvain_4,8
72,6,0.5709219858156028,0.696969696969697,0.6276803118908382,4,0.16901408450704225,0.33766233766233766,0.2252707581227437,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2491/2021_2_5_18_8_48\Louvain_4,7
73,7,0.7542168674698795,0.9343283582089552,0.8346666666666667,6,0.2589073634204275,0.3253731343283582,0.2883597883597883,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3862/2021_2_5_18_9_28\Louvain_4,9
74,1,0.4666666666666667,1.0,0.6363636363636364,1,0.4666666666666667,1.0,0.6363636363636364,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4886/2021_2_5_18_9_28\Louvain_4,2
75,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3007/2021_2_5_18_9_30\Louvain_4,2
76,7,0.3724137931034483,0.6,0.45957446808510644,1,0.09090909090909091,1.0,0.16666666666666669,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1667/2021_2_5_18_9_49\Louvain_4,9
77,8,0.5631536604987932,0.7407407407407407,0.6398537477148081,4,0.10649895178197065,0.2687830687830688,0.15255255255255254,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3431/2021_2_5_18_14_50\Louvain_4,9
78,3,0.35294117647058826,0.33962264150943394,0.34615384615384615,2,0.3448275862068966,0.5660377358490566,0.42857142857142855,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3334/2021_2_5_18_14_53\Louvain_4,4
79,4,0.7,0.9333333333333333,0.8,3,0.4375,0.9333333333333333,0.5957446808510638,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4912/2021_2_5_18_14_54\Louvain_4,5
80,6,0.3360655737704918,0.5125,0.40594059405940586,3,0.09727626459143969,0.3125,0.1483679525222552,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1569/2021_2_5_18_15_8\Louvain_4,8
81,9,0.46815834767641995,0.42700156985871274,0.4466338259441708,4,0.3410024650780608,0.6514913657770801,0.447680690399137,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1705/2021_2_5_18_16_38\Louvain_4,7
82,7,0.9206008583690987,0.9285714285714286,0.9245689655172414,7,0.9503239740820735,0.9523809523809523,0.9513513513513513,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3562/2021_2_5_18_17_52\Louvain_4,7
83,3,0.9014598540145985,0.9047619047619048,0.903107861060329,3,0.32298136645962733,0.38095238095238093,0.34957983193277314,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2486/2021_2_5_18_18_11\Louvain_4,3
84,8,0.9453352769679301,0.9480994152046783,0.9467153284671533,8,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3183/2021_2_5_18_20_15\Louvain_4,8
85,4,0.7014925373134329,0.746031746031746,0.7230769230769232,2,0.4715447154471545,0.9206349206349206,0.6236559139784946,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1389/2021_2_5_18_20_17\Louvain_4,4
86,5,0.5862068965517241,0.8040540540540541,0.6780626780626781,3,0.41761363636363635,0.9932432432432432,0.588,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1610/2021_2_5_18_20_26\Louvain_4,8
87,7,0.4393939393939394,0.6444444444444445,0.5225225225225225,4,0.3131868131868132,0.8444444444444444,0.4569138276553107,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2880/2021_2_5_18_20_48\Louvain_4,9
88,2,0.9234972677595629,0.9285714285714286,0.9260273972602739,4,0.5252525252525253,0.2857142857142857,0.3701067615658363,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3103/2021_2_5_18_21_0\Louvain_4,2
89,13,0.42382271468144045,0.2350230414746544,0.3023715415019763,5,0.1371326803205699,0.23655913978494625,0.17361894024802704,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3999/2021_2_5_18_22_35\Louvain_4,7
90,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4473/2021_2_5_18_22_47\Louvain_4,2
91,2,0.3488372093023256,1.0,0.5172413793103449,3,0.5555555555555556,1.0,0.7142857142857143,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2362/2021_2_5_18_22_48\Louvain_4,5
92,2,1.0,1.0,1.0,2,0.8264462809917356,0.8264462809917356,0.8264462809917356,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1696/2021_2_5_18_22_51\Louvain_4,2
93,4,0.52,0.8125,0.6341463414634146,2,0.3137254901960784,1.0,0.47761194029850745,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3406/2021_2_5_18_22_52\Louvain_4,5
94,8,0.49346180316586374,0.5241228070175439,0.5083303792981213,4,0.1210592686002522,0.2807017543859649,0.16916299559471368,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2179/2021_2_5_18_26_50\Louvain_4,8
95,2,0.3157894736842105,0.75,0.44444444444444436,2,0.21052631578947367,0.5,0.2962962962962963,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1940/2021_2_5_18_26_51\Louvain_4,4
96,4,0.6058201058201058,0.8327272727272728,0.7013782542113324,4,0.22615803814713897,0.3018181818181818,0.2585669781931464,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2064/2021_2_5_18_27_11\Louvain_4,5
97,5,0.4420289855072464,0.8591549295774648,0.583732057416268,3,0.11538461538461539,0.38028169014084506,0.17704918032786887,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4580/2021_2_5_18_27_23\Louvain_4,9
98,5,0.5648648648648649,0.7683823529411765,0.6510903426791278,4,0.27466666666666667,0.3786764705882353,0.31839258114374036,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3148/2021_2_5_18_27_36\Louvain_4,6
99,3,0.3069306930693069,0.6888888888888889,0.4246575342465753,3,0.25471698113207547,0.6,0.3576158940397351,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1416/2021_2_5_18_27_39\Louvain_4,6
100,8,0.9493670886075949,0.8169934640522876,0.8782201405152225,6,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4600/2021_2_5_18_29_46\Louvain_4,6
101,5,0.721030042918455,0.5333333333333333,0.6131386861313869,1,0.3181818181818182,1.0,0.4827586206896552,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1615/2021_2_5_18_29_59\Louvain_4,3
102,4,0.4927536231884058,0.6181818181818182,0.5483870967741936,3,0.3409090909090909,0.5454545454545454,0.41958041958041953,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4455/2021_2_5_18_30_6\Louvain_4,5
103,14,0.5213675213675214,0.22426470588235295,0.3136246786632391,4,0.16296296296296298,0.2696078431372549,0.20313942751615882,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2884/2021_2_5_18_30_52\Louvain_4,6
104,4,0.7391304347826086,0.85,0.7906976744186046,2,0.20270270270270271,0.5,0.28846153846153844,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4731/2021_2_5_18_31_6\Louvain_4,4
105,6,0.4597156398104265,0.6855123674911661,0.550354609929078,6,0.257985257985258,0.3710247349823322,0.30434782608695654,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1026/2021_2_5_18_31_24\Louvain_4,9
106,12,0.42534504391468003,0.35873015873015873,0.38920780711825487,5,0.3385744234800839,0.6835978835978836,0.4528566421310901,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1372/2021_2_5_18_33_51\Louvain_4,9
107,3,0.2962962962962963,0.5714285714285714,0.3902439024390244,1,0.15384615384615385,1.0,0.2666666666666667,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1977/2021_2_5_18_33_52\Louvain_4,5
108,1,0.6111111111111112,1.0,0.7586206896551725,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4012/2021_2_5_18_33_53\Louvain_4,2
109,6,0.47368421052631576,0.6702127659574468,0.5550660792951542,4,0.12440191387559808,0.2765957446808511,0.17161716171617164,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2395/2021_2_5_18_34_5\Louvain_4,8
110,11,0.4880450070323488,0.4236874236874237,0.45359477124183006,7,0.5029888983774552,0.7191697191697192,0.5919597989949749,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2306/2021_2_5_18_35_48\Louvain_4,9
111,11,0.28708133971291866,0.2564102564102564,0.2708803611738149,6,0.22762814943527368,0.3732193732193732,0.2827846735024285,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1420/2021_2_5_18_36_47\Louvain_4,9
112,10,0.33423180592991913,0.2818181818181818,0.30579531442663377,3,0.11730048205677558,0.49772727272727274,0.18985695708712613,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2533/2021_2_5_18_38_10\Louvain_4,8
113,6,0.957004160887656,0.9583333333333334,0.9576682859125607,6,0.9557399723374828,0.9597222222222223,0.9577269577269578,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2681/2021_2_5_18_39_23\Louvain_4,6
