,v1clusters,v1recall,v1precision,v1f_score,v2clusters,v2recall,v2precision,v2f_score,Louvain results path,n
11,4,0.627906976744186,0.25471698113207547,0.3624161073825503,2,0.7333333333333333,0.6226415094339622,0.673469387755102,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1203/2021_2_5_17_23_34\Louvain_3,2
12,7,0.8819599109131403,0.9428571428571428,0.9113924050632911,5,0.5026269702276708,0.6833333333333333,0.579212916246216,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4644/2021_2_5_17_24_24\Louvain_3,8
13,6,0.434878587196468,0.6840277777777778,0.5317139001349528,4,0.13855421686746988,0.3194444444444444,0.19327731092436973,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2833/2021_2_5_17_25_32\Louvain_3,8
14,4,0.1056338028169014,0.23809523809523808,0.14634146341463414,3,0.18454935622317598,0.6825396825396826,0.29054054054054057,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3901/2021_2_5_17_25_43\Louvain_3,8
15,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2380/2021_2_5_17_25_44\Louvain_3,2
16,2,0.13157894736842105,0.5,0.20833333333333334,3,0.1956521739130435,0.45,0.2727272727272727,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4143/2021_2_5_17_25_49\Louvain_3,6
17,9,0.5331010452961672,0.5625,0.5474060822898033,4,0.1630971993410214,0.3639705882352941,0.22525597269624573,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2904/2021_2_5_17_26_31\Louvain_3,9
18,8,0.8363821138211383,0.8572916666666667,0.8467078189300411,7,0.7528089887640449,0.9072916666666667,0.8228625413320737,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3624/2021_2_5_17_30_50\Louvain_3,8
19,3,0.4956521739130435,0.6951219512195121,0.5786802030456853,3,0.4628099173553719,0.6829268292682927,0.5517241379310346,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3903/2021_2_5_17_30_54\Louvain_3,4
20,2,1.0,1.0,1.0,1,0.6111111111111112,1.0,0.7586206896551725,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4875/2021_2_5_17_30_55\Louvain_3,2
21,2,0.7,1.0,0.8235294117647058,1,0.3111111111111111,1.0,0.4745762711864407,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1895/2021_2_5_17_30_55\Louvain_3,3
22,4,0.8235294117647058,1.0,0.9032258064516129,4,0.8235294117647058,1.0,0.9032258064516129,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3359/2021_2_5_17_30_57\Louvain_3,5
23,4,0.2872727272727273,0.47023809523809523,0.35665914221218964,3,0.17962466487935658,0.39880952380952384,0.24768946395563773,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1246/2021_2_5_17_31_11\Louvain_3,6
24,5,0.4076086956521739,0.4807692307692308,0.4411764705882353,4,0.19658119658119658,0.2948717948717949,0.2358974358974359,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1708/2021_2_5_17_31_20\Louvain_3,5
25,4,0.15,0.3870967741935484,0.2162162162162162,3,0.11009174311926606,0.3870967741935484,0.17142857142857143,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2617/2021_2_5_17_31_33\Louvain_3,9
26,8,0.40730337078651685,0.46325878594249204,0.4334828101644245,4,0.2782258064516129,0.6613418530351438,0.39167455061494794,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2172/2021_2_5_17_32_0\Louvain_3,9
27,4,0.9779411764705882,0.9432624113475178,0.96028880866426,4,0.345679012345679,0.3971631205673759,0.36963696369636967,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2681/2021_2_5_17_32_5\Louvain_3,4
28,5,0.6891385767790262,0.6013071895424836,0.6422338568935427,4,0.2692913385826772,0.27941176470588236,0.27425821972734565,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2499/2021_2_5_17_32_44\Louvain_3,4
29,5,0.8579234972677595,0.8722222222222222,0.8650137741046832,3,0.20408163265306123,0.3888888888888889,0.26768642447418745,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2265/2021_2_5_17_33_3\Louvain_3,5
30,5,0.2057877813504823,0.3248730964467005,0.2519685039370078,4,0.1732283464566929,0.4467005076142132,0.24964539007092199,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4937/2021_2_5_17_33_34\Louvain_3,8
31,8,0.7385767790262172,0.8055555555555556,0.7706135209066042,4,0.1666019417475728,0.35049019607843135,0.22584890760726506,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1216/2021_2_5_17_35_28\Louvain_3,8
32,5,0.7102584181675803,0.8840155945419104,0.7876682587928789,5,0.7192846034214619,0.9015594541910331,0.8001730103806227,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3699/2021_2_5_17_39_10\Louvain_3,6
33,9,0.5112994350282486,0.2646198830409357,0.348747591522158,4,0.2612859097127223,0.27923976608187134,0.26996466431095406,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4231/2021_2_5_17_40_8\Louvain_3,4
34,2,0.8372093023255814,0.8571428571428571,0.8470588235294119,2,0.46511627906976744,0.47619047619047616,0.4705882352941176,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1181/2021_2_5_17_40_9\Louvain_3,2
35,6,0.9182058047493403,0.8140350877192982,0.8629882207067575,4,0.1927710843373494,0.2807017543859649,0.22857142857142856,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3934/2021_2_5_17_43_0\Louvain_3,5
36,5,0.5151515151515151,0.35051546391752575,0.4171779141104294,2,0.3005464480874317,0.5670103092783505,0.39285714285714285,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1397/2021_2_5_17_43_3\Louvain_3,4
37,4,0.8985507246376812,0.5876777251184834,0.7106017191977078,2,0.8672985781990521,0.8672985781990521,0.8672985781990521,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1552/2021_2_5_17_43_6\Louvain_3,2
38,5,0.30357142857142855,0.3469387755102041,0.32380952380952377,4,0.22580645161290322,0.2857142857142857,0.25225225225225223,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2803/2021_2_5_17_43_9\Louvain_3,5
39,5,0.4888888888888889,0.8972267536704731,0.6329113924050632,7,0.8476331360946746,0.9347471451876019,0.8890612878200156,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1880/2021_2_5_17_43_44\Louvain_3,8
40,5,1.0,1.0,1.0,5,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4740/2021_2_5_17_46_14\Louvain_3,5
41,5,0.9601449275362319,0.9636363636363636,0.9618874773139746,5,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2820/2021_2_5_17_46_30\Louvain_3,5
42,8,0.47249190938511326,0.4332344213649852,0.4520123839009288,4,0.1417910447761194,0.2818991097922849,0.18867924528301885,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3304/2021_2_5_17_47_26\Louvain_3,8
43,5,0.6466346153846154,0.7032679738562092,0.6737633061991233,4,0.5602409638554217,0.7294117647058823,0.6337308347529813,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1982/2021_2_5_17_48_19\Louvain_3,5
44,5,0.35428571428571426,0.45925925925925926,0.39999999999999997,3,0.2722772277227723,0.4074074074074074,0.3264094955489614,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3679/2021_2_5_17_48_28\Louvain_3,5
45,2,0.41935483870967744,0.9285714285714286,0.5777777777777778,2,0.4,0.8571428571428571,0.5454545454545455,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4089/2021_2_5_17_48_29\Louvain_3,4
46,2,1.0,1.0,1.0,2,0.4444444444444444,0.42105263157894735,0.43243243243243246,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1059/2021_2_5_17_48_30\Louvain_3,2
47,6,0.7184466019417476,0.8550420168067226,0.7808153477218226,7,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3150/2021_2_5_17_50_45\Louvain_3,7
48,4,0.5,0.8409090909090909,0.6271186440677967,3,0.21052631578947367,0.5454545454545454,0.3037974683544304,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4723/2021_2_5_17_50_50\Louvain_3,7
49,8,0.6656671664167916,0.6040816326530613,0.6333808844507847,5,0.41373801916932906,0.7047619047619048,0.521389028686462,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4354/2021_2_5_17_54_12\Louvain_3,7
50,5,0.4657534246575342,0.6181818181818182,0.5312499999999999,4,0.3050847457627119,0.4909090909090909,0.37630662020905925,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2335/2021_2_5_17_54_22\Louvain_3,6
51,4,0.7725631768953068,1.0,0.8716904276985744,4,0.4962121212121212,0.6121495327102804,0.5481171548117155,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4423/2021_2_5_17_54_31\Louvain_3,6
52,4,0.3888888888888889,0.4117647058823529,0.39999999999999997,2,0.39473684210526316,0.8823529411764706,0.5454545454545454,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1519/2021_2_5_17_54_32\Louvain_3,4
53,2,0.7777777777777778,0.6363636363636364,0.7000000000000001,1,0.5238095238095238,1.0,0.6875000000000001,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2139/2021_2_5_17_54_32\Louvain_3,2
54,9,0.2918918918918919,0.3076923076923077,0.29958391123439665,5,0.24175084175084174,0.5113960113960114,0.32830361225422955,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3279/2021_2_5_17_56_46\Louvain_3,9
55,3,0.9148936170212766,0.7166666666666667,0.8037383177570094,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1387/2021_2_5_17_56_47\Louvain_3,2
56,5,0.2897959183673469,0.5916666666666667,0.3890410958904109,2,0.11134453781512606,0.8833333333333333,0.19776119402985073,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4462/2021_2_5_17_57_30\Louvain_3,8
57,4,0.7486033519553073,0.9816849816849816,0.849445324881141,5,0.9440298507462687,0.9267399267399268,0.9353049907578558,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1047/2021_2_5_17_57_39\Louvain_3,5
58,2,1.0,1.0,1.0,1,0.45454545454545453,1.0,0.625,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3079/2021_2_5_17_57_40\Louvain_3,2
59,4,0.2624113475177305,0.5285714285714286,0.35071090047393366,1,0.11764705882352941,1.0,0.21052631578947367,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3897/2021_2_5_17_58_4\Louvain_3,7
60,7,0.3700440528634361,0.5,0.4253164556962025,4,0.11568123393316196,0.26785714285714285,0.16157989228007183,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3812/2021_2_5_17_58_54\Louvain_3,8
61,4,0.6500994035785288,0.68125,0.6653102746693795,4,0.24299065420560748,0.2708333333333333,0.2561576354679803,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2077/2021_2_5_17_59_10\Louvain_3,4
62,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2081/2021_2_5_17_59_13\Louvain_3,2
63,8,0.6490713587487781,0.6199813258636788,0.6341929321872016,4,0.4400966183574879,0.8506069094304388,0.5800700413880929,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3430/2021_2_5_18_4_0\Louvain_3,7
64,8,0.3174061433447099,0.2440944881889764,0.27596439169139464,5,0.2766393442622951,0.3543307086614173,0.31070195627157654,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2635/2021_2_5_18_4_23\Louvain_3,7
65,7,0.6004016064257028,0.7170263788968825,0.6535519125683061,5,0.5025252525252525,0.9544364508393285,0.6583953680727874,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4380/2021_2_5_18_6_20\Louvain_3,8
66,1,0.7908496732026143,1.0,0.8832116788321168,2,0.8356164383561644,0.5041322314049587,0.6288659793814433,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4377/2021_2_5_18_6_22\Louvain_3,2
67,3,0.3247863247863248,0.35185185185185186,0.33777777777777784,3,0.30357142857142855,0.3148148148148148,0.3090909090909091,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2446/2021_2_5_18_6_28\Louvain_3,3
68,4,0.7037037037037037,0.6785714285714286,0.6909090909090909,2,0.4327485380116959,0.8809523809523809,0.5803921568627451,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1449/2021_2_5_18_6_31\Louvain_3,4
69,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3723/2021_2_5_18_6_38\Louvain_3,2
70,5,0.3552036199095023,0.43977591036414565,0.39299123904881095,3,0.3227771010962241,0.742296918767507,0.4499151103565365,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2544/2021_2_5_18_6_59\Louvain_3,6
71,6,0.4444444444444444,0.5114155251141552,0.47558386411889597,4,0.21929824561403508,0.3995433789954338,0.2831715210355987,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1955/2021_2_5_18_7_30\Louvain_3,8
72,6,0.5161839863713799,0.6558441558441559,0.5776930409914204,4,0.1877058177826564,0.37012987012987014,0.2490895848506919,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2491/2021_2_5_18_8_48\Louvain_3,7
73,7,0.7871287128712872,0.9492537313432836,0.8606224627875507,4,0.21492537313432836,0.4298507462686567,0.28656716417910444,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3862/2021_2_5_18_9_28\Louvain_3,9
74,1,0.4666666666666667,1.0,0.6363636363636364,1,0.4666666666666667,1.0,0.6363636363636364,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4886/2021_2_5_18_9_28\Louvain_3,2
75,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3007/2021_2_5_18_9_30\Louvain_3,2
76,7,0.3448275862068966,0.5555555555555556,0.4255319148936171,1,0.09090909090909091,1.0,0.16666666666666669,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1667/2021_2_5_18_9_49\Louvain_3,9
77,7,0.5583090379008746,0.8105820105820106,0.6611998273629693,4,0.11892797319932999,0.30052910052910053,0.1704170417041704,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3431/2021_2_5_18_14_50\Louvain_3,9
78,4,0.3953488372093023,0.32075471698113206,0.3541666666666667,2,0.3448275862068966,0.5660377358490566,0.42857142857142855,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3334/2021_2_5_18_14_53\Louvain_3,4
79,4,0.7,0.9333333333333333,0.8,3,0.4375,0.9333333333333333,0.5957446808510638,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4912/2021_2_5_18_14_54\Louvain_3,5
80,7,0.38738738738738737,0.5375,0.4502617801047121,3,0.11857707509881422,0.375,0.1801801801801802,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1569/2021_2_5_18_15_8\Louvain_3,8
81,7,0.39504563233376794,0.47566718995290425,0.4316239316239316,4,0.3087693441414886,0.6577708006279435,0.4202607823470411,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1705/2021_2_5_18_16_38\Louvain_3,7
82,7,0.9482758620689655,0.9523809523809523,0.9503239740820735,7,0.9503239740820735,0.9523809523809523,0.9513513513513513,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3562/2021_2_5_18_17_52\Louvain_3,7
83,3,0.9014598540145985,0.9047619047619048,0.903107861060329,4,0.31363636363636366,0.25274725274725274,0.27991886409736305,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2486/2021_2_5_18_18_11\Louvain_3,3
84,7,0.7641509433962265,0.9473684210526315,0.8459530026109661,8,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3183/2021_2_5_18_20_15\Louvain_3,8
85,4,0.7014925373134329,0.746031746031746,0.7230769230769232,3,0.5180722891566265,0.6825396825396826,0.589041095890411,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1389/2021_2_5_18_20_17\Louvain_3,4
86,5,0.5862068965517241,0.8040540540540541,0.6780626780626781,3,0.41761363636363635,0.9932432432432432,0.588,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1610/2021_2_5_18_20_26\Louvain_3,8
87,6,0.37142857142857144,0.674074074074074,0.4789473684210526,4,0.3131868131868132,0.8444444444444444,0.4569138276553107,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2880/2021_2_5_18_20_48\Louvain_3,9
88,2,0.9234972677595629,0.9285714285714286,0.9260273972602739,4,0.5242718446601942,0.2967032967032967,0.3789473684210526,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3103/2021_2_5_18_21_0\Louvain_3,2
89,8,0.3333333333333333,0.30261136712749614,0.3172302737520129,4,0.13955342902711323,0.26881720430107525,0.1837270341207349,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3999/2021_2_5_18_22_35\Louvain_3,7
90,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4473/2021_2_5_18_22_47\Louvain_3,2
91,3,0.5555555555555556,1.0,0.7142857142857143,3,0.5555555555555556,1.0,0.7142857142857143,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2362/2021_2_5_18_22_48\Louvain_3,5
92,2,1.0,1.0,1.0,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1696/2021_2_5_18_22_51\Louvain_3,2
93,3,0.5161290322580645,1.0,0.6808510638297872,2,0.3137254901960784,1.0,0.47761194029850745,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3406/2021_2_5_18_22_52\Louvain_3,5
94,7,0.49478207489257214,0.5891812865497076,0.5378712045378713,4,0.12874064837905236,0.3019005847953216,0.180506993006993,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2179/2021_2_5_18_26_50\Louvain_3,8
95,2,0.3157894736842105,0.75,0.44444444444444436,2,0.21052631578947367,0.5,0.2962962962962963,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1940/2021_2_5_18_26_51\Louvain_3,4
96,4,0.5918918918918918,0.7963636363636364,0.6790697674418604,4,0.25133689839572193,0.3418181818181818,0.2896764252696456,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2064/2021_2_5_18_27_11\Louvain_3,5
97,5,0.4263565891472868,0.7746478873239436,0.55,4,0.11176470588235295,0.2676056338028169,0.15767634854771784,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4580/2021_2_5_18_27_23\Louvain_3,9
98,5,0.5648648648648649,0.7683823529411765,0.6510903426791278,3,0.27645788336933047,0.47058823529411764,0.34829931972789124,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3148/2021_2_5_18_27_36\Louvain_3,6
99,3,0.31958762886597936,0.6888888888888889,0.43661971830985913,2,0.2328767123287671,0.7555555555555555,0.35602094240837695,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1416/2021_2_5_18_27_39\Louvain_3,6
100,6,0.8556375131717597,0.8845315904139434,0.8698446705945367,6,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4600/2021_2_5_18_29_46\Louvain_3,6
101,6,0.7005988023952096,0.37142857142857144,0.48547717842323646,1,0.3181818181818182,1.0,0.4827586206896552,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1615/2021_2_5_18_29_59\Louvain_3,3
102,3,0.3626373626373626,0.6,0.4520547945205479,3,0.3977272727272727,0.6363636363636364,0.4895104895104894,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4455/2021_2_5_18_30_6\Louvain_3,5
103,9,0.5447530864197531,0.4325980392156863,0.4822404371584699,4,0.1672890216579537,0.27450980392156865,0.20788863109048727,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2884/2021_2_5_18_30_52\Louvain_3,6
104,4,0.7391304347826086,0.85,0.7906976744186046,3,0.2619047619047619,0.36666666666666664,0.3055555555555555,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4731/2021_2_5_18_31_6\Louvain_3,4
105,7,0.5112994350282486,0.6395759717314488,0.5682888540031398,4,0.2078740157480315,0.4664310954063604,0.28758169934640526,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1026/2021_2_5_18_31_24\Louvain_3,9
106,10,0.39787234042553193,0.39576719576719577,0.3968169761273209,5,0.36260330578512395,0.7428571428571429,0.4873307879208608,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1372/2021_2_5_18_33_51\Louvain_3,9
107,3,0.3870967741935484,0.8571428571428571,0.5333333333333333,1,0.15384615384615385,1.0,0.2666666666666667,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1977/2021_2_5_18_33_52\Louvain_3,5
108,1,0.6111111111111112,1.0,0.7586206896551725,2,1.0,1.0,1.0,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4012/2021_2_5_18_33_53\Louvain_3,2
109,5,0.45180722891566266,0.7978723404255319,0.5769230769230769,4,0.14354066985645933,0.3191489361702128,0.19801980198019803,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2395/2021_2_5_18_34_5\Louvain_3,8
110,10,0.6158940397350994,0.5677655677655677,0.590851334180432,6,0.42338709677419356,0.7692307692307693,0.5461638491547465,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2306/2021_2_5_18_35_48\Louvain_3,9
111,9,0.2859042553191489,0.30626780626780625,0.295735900962861,5,0.2089442815249267,0.405982905982906,0.2758954501452081,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1420/2021_2_5_18_36_47\Louvain_3,9
112,7,0.27413127413127414,0.32272727272727275,0.2964509394572025,3,0.12341101694915255,0.5295454545454545,0.20017182130584193,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2533/2021_2_5_18_38_10\Louvain_3,8
113,6,0.8979310344827586,0.9041666666666667,0.901038062283737,6,0.9778085991678225,0.9791666666666666,0.9784871616932685,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2681/2021_2_5_18_39_23\Louvain_3,6
